smiles,SubstructureMatches,Min_N_O_filter,Frac_N_O,Covalent,SpecialMol,SeverityScore,SeverityComment
CC1CCCC2=C(NC1)N=CC(=O)N(C)C2=O,no match,no match,0.29411764705882354,0,0,0,CLEAR
CCCC(C(N)C(C)C)(C(N)=O)C1=CC=NO1,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC12CCC1(C)C1(C)C(C)(N)CC2C1(C)N,no match,no match,0.125,0,0,0,CLEAR
CC1CC(CNC=N1)C1CC2=C(O1)C(N)=NS2,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC1C2(C)NC(=O)C(C)(C)OCOC12CO,no match,no match,0.3125,0,0,0,CLEAR
CC(O)C12NC(CC1CC#N)C(O)(CN)C2N,no match,no match,0.35294117647058826,0,0,0,CLEAR
CC(C#C)C1(N)C2CC2(O)C2CC1CN2,no match,no match,0.2,0,0,0,CLEAR
CC1=CC(=NO)C(=O)NC=C(N)C=CN1,no match,no match,0.4,0,0,0,CLEAR
CC(C)(CO)C(O)C1(N=COCOC1=O)C#N,no match,no match,0.4117647058823529,0,0,0,CLEAR
CCC1=CC2(C)CCCC(=O)N2C1C#C,no match,no match,0.13333333333333333,0,0,0,CLEAR
CCC(C1CCNCC1O)C(C)(CC)N=CN,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC(N)C1=C(C(O)=O)C(=N)NC=CSC=C1O,no match,no match,0.35294117647058826,0,0,0,CLEAR
CC1C2NC=NCC1(C)C(C)COCC2(C)N,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC(O)C1NC(C)C2(CN)C(C)(O)C12C#C,no match,no match,0.25,0,0,0,CLEAR
CC1CC(NCC#C)C2(C)CC1(C)CNC2=O,no match,no match,0.17647058823529413,0,0,0,CLEAR
CC1NC2C(CN)CCC2CC2=C1C=NO2,no match,no match,0.25,0,0,0,CLEAR
CC1OC2(CCCC(O2)C1(N)CN(C)C)C#N,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC1=CC=C(CC(O)C2=CS(=O)(=O)NC2)O1,no match,no match,0.3125,0,0,0,CLEAR
CC(CS(C)(=O)=O)(NC1CCC1C#C)C#N,no match,no match,0.25,0,0,0,CLEAR
CC(C)OC(C#C)C1(N)COCOC(C1)C#C,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC(C)C12CCC(N1)C1=CN(C)N=C1C(=O)C2,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC(O)CC1(C)C(CO)CCC(O)C1(N)C#N,no match,no match,0.29411764705882354,0,0,0,CLEAR
CCCCCC1(C)NCCNC(=O)C1(C)C#N,no match,no match,0.23529411764705882,0,0,0,CLEAR
CCC1CCN2CC(O)C(C)(N)C(CC)C2C1,no match,no match,0.17647058823529413,0,0,0,CLEAR
CC(C)OC1=NC2=CNC(=N)C2=C(CC#C)N1,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC(=O)C1=NC=NC(=N)C=C2C=CNC=C2N1,no match,no match,0.35294117647058826,0,0,0,CLEAR
CC(N)CCN1C(C)=C(O)C(C(C)O)=C1C#C,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC(O)CC1(CCOC1(CO)C(N)=O)C(C)=O,no match,no match,0.35294117647058826,0,0,0,CLEAR
CC1=NOC(=C1)C1=CNC(N)=C(CN)C1=O,no match,no match,0.375,0,0,0,CLEAR
CC12CC1C1(CN2)CC(O)CC(=C1)S(C)(=O)=O,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC1=NCC(O)(C(CN)CO1)C1=C(N)ON=C1,no match,no match,0.4117647058823529,0,0,0,CLEAR
CN1CC2C=C(CN2C1=O)N1CCN=C1,no match,no match,0.3333333333333333,0,0,0,CLEAR
CC1CC2=C(N1)C(CN)=C(NC(CO)C#C)O2,no match,no match,0.29411764705882354,0,0,0,CLEAR
CCCNC1=C(N)NC2=CC(=O)N=C(Br)C2=C1,no match,no match,0.29411764705882354,0,0,0,CLEAR
C#CC1CC2NC=NC1C1OC3CCNC3C21,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC1NC2(C)C(CCC(N)C2N)C1(C)NC=O,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC(=O)C1=CC(N)=CC=NC(C)=C(N1)C(O)=O,no match,no match,0.35294117647058826,0,0,0,CLEAR
CC12CNC(=O)C(C1)NC(C2)C1=NC=CC=C1,no match,no match,0.23529411764705882,0,0,0,CLEAR
CCOC(=O)C1=C(CCCO)C(=O)C(Br)=CN1,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC1NC=C2C3C(CS2(=O)=O)C3C(=C1)C#N,no match,no match,0.25,0,0,0,CLEAR
CC12CCC(N1)C1(CCC(CO1)C2)C#C,no match,no match,0.13333333333333333,0,0,0,CLEAR
CC(O)C(O)C1(CN=CNC(=O)N1)C(O)CN,no match,no match,0.47058823529411764,0,0,0,CLEAR
CC1(NCCN)C(C#C)C(C#N)C2=C1C=NO2,no match,no match,0.29411764705882354,0,0,0,CLEAR
CCCNC1CC2CCC3(CC#C)OCC1C23,no match,no match,0.11764705882352941,0,0,0,CLEAR
CC1NC2C=C(CC2CC1O)C#CCC#C,no match,no match,0.125,0,0,0,CLEAR
CC(NCC(=O)C1=NNC=C1)C1OC1C#N,no match,no match,0.375,0,0,0,CLEAR
CC1COC2C1C(O)C(CO)C(C)C2(C)C#C,no match,no match,0.17647058823529413,0,0,0,CLEAR
CC12CC(O)(C1O)S(=O)(=O)C(O)C=CC2(C)C,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC1(C)OC(C)(C)C(CC(O)CN)C1CC#N,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC1(O)C(O)C(N)C2CCC(=O)N3C=CC1=C23,no match,no match,0.29411764705882354,0,0,0,CLEAR
CCN=C1OC2CC1(N)C(C)C1C(C)CNC21,no match,no match,0.23529411764705882,0,0,0,CLEAR
CCCN=C1NC(C)CC(CC(NC)C#C)O1,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC(C)NC1(C)C(N)C(N)C(O)(C#C)C1C#C,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC(C)C(CCN)N1C(C)=NC=C1OC(C)=O,no match,no match,0.29411764705882354,0,0,0,CLEAR
CCC1=CSC2=C(OCCC2(N)CN)C1=NC,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC1C=C2C3C4N(C2=O)C2=C(NC(O)=C2)C134,no match,no match,0.25,0,0,0,CLEAR
CC(OC(=O)C1COC(=O)CN1)C(CN)C#C,no match,no match,0.35294117647058826,0,0,0,CLEAR
CCC(=O)NC1CC2CC1C(C)(C)N2CCO,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC1=C2N=CC=C2C(=CC=C1)C(N)C(C)(C)N,no match,no match,0.17647058823529413,0,0,0,CLEAR
CC1=CC2=C(N1)OC1C(=O)OC2C1(CO)C#C,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC1(O)CCC2OC2(CC#N)CC(=O)C=C1,no match,no match,0.25,0,0,0,CLEAR
CCC1C2CC(CO2)CC(C)C1C(OC)C#C,no match,no match,0.11764705882352941,0,0,0,CLEAR
CC1=C(CN)C23CCC4(C)C(OC2)C34NC1,no match,no match,0.1875,0,0,0,CLEAR
CCOC1CC(CO)NC(CN2C=NN=C2)C1,no match,no match,0.35294117647058826,0,0,0,CLEAR
CC1(C)NC=NC(CN)C2CC(N)COC1=N2,no match,no match,0.35294117647058826,0,0,0,CLEAR
CC1N(C=O)C2CNC(CCC(O)C2)C1(C)N,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC1C(CC2C(N)CC12C#N)C1NCC=C1,no match,no match,0.1875,0,0,0,CLEAR
CC1C2OCC(C(CN)CN)C(N1C)C2(C)O,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC1NC(=O)C2COC(C)(C(N)=O)C1(O)CN2,no match,no match,0.4117647058823529,0,0,0,CLEAR
CC1(C)OC(CC#N)(CCC(CO)C1=O)C#C,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC(C(N)C(O)CNCCN)C1OC=NC1C,no match,no match,0.35294117647058826,0,0,0,CLEAR
CCC(C)(N)C1=NC2C(CCCOC2C#N)O1,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC12CC(CN1)C1CC2CC2N1C(=O)CC2=O,no match,no match,0.23529411764705882,0,0,0,CLEAR
CCC1N2CC(C2)CN2CCC1(C)C2,no match,no match,0.14285714285714285,0,0,0,CLEAR
CCC(C)(CN)N1N=CC2=C1C(CCC2)OC,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC(=O)C1N2CCC2(C)C(C)=C(C)CS1(=O)=O,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC(C)C1(C2C(O)C1C(C)=CC2N)C(O)=O,no match,no match,0.25,0,0,0,CLEAR
CCCC#CCC(C)(C)C(CN)C(C)C,no match,no match,0.06666666666666667,0,0,0,CLEAR
CCCC1OCC(O)C2C3CC3C(O)C2=C1,no match,no match,0.1875,0,0,0,CLEAR
CC1OC2=NC=CC(=NC(=N)C=CC1=C2)C#C,no match,no match,0.23529411764705882,0,0,0,CLEAR
CCC(C)CNC1C=C(C)C2=CSN=C12,no match,no match,0.13333333333333333,0,0,0,CLEAR
CC1=CC(O)C(=O)C(CS1(=O)=O)NCC#C,no match,no match,0.3125,0,0,0,CLEAR
CC(CO)C(CO)C1=NC=NC(CN)=NC1=N,no match,no match,0.4117647058823529,0,0,0,CLEAR
CC1NC2CCCC2C1(C#C)C1=C(N)ON=C1,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC1CNCC1(CCN=CN)C1(C)CCNC1,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC(N=CNC(=O)C1=CC=C(O)N1)C(O)CN,no match,no match,0.4117647058823529,0,0,0,CLEAR
CC1=C(C)C(N)=CC(=CC=CC(=O)N1)N=CN,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC(O)C(C)CC1NC(CCO)C1CCN,no match,no match,0.25,0,0,0,CLEAR
CCC1CNC2CCC3(COC)C2C3C1N,no match,no match,0.1875,0,0,0,CLEAR
CCC12CC(C)(OC1C)C(O)(CCC#N)CC2,no match,no match,0.17647058823529413,0,0,0,CLEAR
CCOC1=NCC(CCC2=C(N)NC(C)=C2)C1,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC1=C(COC=O)N(C(=O)C(C)(C)O)C(=N)N1,no match,no match,0.4117647058823529,0,0,0,CLEAR
CCN(C=O)C(C)(C)C1CNCC1CC(C)O,no match,no match,0.23529411764705882,0,0,0,CLEAR
CCCC(=O)C1=C2CCC2(C#N)C(=O)N1,no match,no match,0.26666666666666666,0,0,0,CLEAR
CC1(O)C23CN=CN4CCC(N=CN2)C134,no match,no match,0.3333333333333333,0,0,0,CLEAR
CCOC1C2CC2(O)C(C)(CC#C)C1C,no match,no match,0.13333333333333333,0,0,0,CLEAR
C#CCCC1=CC=C(O1)C1(CCCO1)C#C,no match,no match,0.125,0,0,0,CLEAR
CC1C2CCC1N1C(C2)=NC2=C1N=C(C)N2C,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC1COC(C)CC2CC(O)C(C)(O2)C(=O)N1,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC1OC(C)(C)C23CNCCCC12OCCN3,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC(C)C1(C(C)N)C2CCC(CC1O)OC2C,no match,no match,0.17647058823529413,0,0,0,CLEAR
CCC12CC(C)(N)C(O1)C1(C)C2C(N)CN1C,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC1C(CNCC1=O)NC1=NC(F)=NNC1=N,no match,no match,0.4117647058823529,0,0,0,CLEAR
CC1OC2C1CCN1CC2C=CC1C(O)=O,no match,no match,0.25,0,0,0,CLEAR
CC(C)C12C(O)C1C(O)C(O)C(=O)N2C,no match,no match,0.3333333333333333,0,0,0,CLEAR
CC(=O)C1C2C(=O)CCCC12N=CN,no match,no match,0.2857142857142857,0,0,0,CLEAR
CC(O)C1=NSC(=O)C(NC=O)=C1C(N)C#C,no match,no match,0.35294117647058826,0,0,0,CLEAR
CCOC1C(CCO)C2(CC(O)C1O2)C(C)N,no match,no match,0.29411764705882354,0,0,0,CLEAR
CCC1=CN=CC=C1C1CC(N)(CC)CCO1,no match,no match,0.17647058823529413,0,0,0,CLEAR
CCC1COC2(C)C(C1)CCNC(C)C2C#N,no match,no match,0.17647058823529413,0,0,0,CLEAR
CC(O)CC(OC=O)C1=C(O)NC(=C1)C(C)C,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC(C)C(OC1=CC(C(C)C)=C(O)S1)C(C)C,no match,no match,0.11764705882352941,0,0,0,CLEAR
CC(=O)C1CC2CNC(C)(C(O)CO)C2CN1,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC1N=C2OCC(CC2N)CCC1CCCN,no match,no match,0.23529411764705882,0,0,0,CLEAR
CC(CO)CC1COC(C1C)C(N)=O,no match,no match,0.2857142857142857,0,0,0,CLEAR
CCOCC1=NC2C(OC)C(CO)(OC2=O)O1,no match,no match,0.4117647058823529,0,0,0,CLEAR
CC1(CCOC(C)(CC(CCN)C1)C#N)C#C,no match,no match,0.17647058823529413,0,0,0,CLEAR
CC(CC1CCC(C)(O)C1N)(C#N)C(N)CO,no match,no match,0.29411764705882354,0,0,0,CLEAR
CC1=C2C=CC3OC1C14OCC(O)C31C24,no match,no match,0.2,0,0,0,CLEAR
CC1OC(C)(C)C(C11CCC1)S(=O)(=O)NC=N,no match,no match,0.29411764705882354,0,0,0,CLEAR
CCCNC(CC(O)C(C)(C)OC)S(C)(=O)=O,no match,no match,0.29411764705882354,0,0,0,CLEAR
CCN(C)C1C(C)C(CC1(C#C)C(C)C)OC,no match,no match,0.11764705882352941,0,0,0,CLEAR
CC(C)CC1C(O)CC(C(O)CO)C1(C)C#C,no match,no match,0.17647058823529413,0,0,0,CLEAR
CC1(O)COC=NCC2=C(NN=C12)C(N)CO,no match,no match,0.4117647058823529,0,0,0,CLEAR
CCC1CC=C(CN2CCC2CO)S1(=O)=O,no match,no match,0.25,0,0,0,CLEAR
CC12CC3(C4CCOC34)C(CNC1=O)N2,no match,no match,0.26666666666666666,0,0,0,CLEAR
CCN=CNC1=C2NC=C(N)C2=C(F)OC1=O,no match,no match,0.35294117647058826,0,0,0,CLEAR
CCC1(O)COC(C(CNC)C1)C(C)(N)C#N,no match,no match,0.29411764705882354,0,0,0,CLEAR
CCC1NCC23OCCC2(C3CCO)C1C,no match,no match,0.1875,0,0,0,CLEAR
CCC1(O)C(N)CC(C#C)(C#C)C1OC(C)C,no match,no match,0.17647058823529413,0,0,0,CLEAR
CC1(C)NC2C34CC=CC23OCC4S1(=O)=O,no match,no match,0.25,0,0,0,CLEAR
CC1C2CNCC3(C)OCCNC3C2NC1=O,no match,no match,0.29411764705882354,0,0,0,CLEAR
CCCC1C(NC)C(C)=C2C=CCC=CC12,no match,no match,0.0625,0,0,0,CLEAR
CC1CC2OCC(C1C#C)N1CC(C1)C2C,no match,no match,0.125,0,0,0,CLEAR
CC1(C)CCN(C1)C1=CC(CC#N)=CC(Br)=N1,no match,no match,0.17647058823529413,0,0,0,CLEAR
CCC1CCC1(OC)C(C)NC,no match,no match,0.16666666666666666,0,0,0,CLEAR
CC1C=CCN(C)CC=CCCN1,no match,no match,0.15384615384615385,0,0,0,CLEAR
COc1ccoc1-n1cc(Cl)cn1,no match,no match,0.3076923076923077,0,0,0,CLEAR
CC12NC3CNC(C(=O)C31)C2C#N,no match,no match,0.3076923076923077,0,0,0,CLEAR
N=CN1C(CN)=CCNCC2CC21,no match,no match,0.3076923076923077,0,0,0,CLEAR
CC1(CN)CCc2csnc21,no match,no match,0.18181818181818182,0,0,0,CLEAR
COC1CCC12CCON=CC2=O,no match,no match,0.3076923076923077,0,0,0,CLEAR
C=C1C(=NOCCO)OC(=N)N1C,no match,no match,0.46153846153846156,0,0,0,CLEAR
C=C1CC(C)C2OC(CC#N)C2C1,no match,no match,0.15384615384615385,0,0,0,CLEAR
CNCC(O)CC1=C(C)C2CC1C2,no match,no match,0.15384615384615385,0,0,0,CLEAR
CCC1CNn2c1cc(C)c2N,no match,no match,0.25,0,0,0,CLEAR
C#CC1=NCCc2c[nH]c(=NC)n21,no match,no match,0.3076923076923077,0,0,0,CLEAR
CC1C=C2CCC(C)C2(C)NC1C,no match,no match,0.07692307692307693,0,0,0,CLEAR
CNC1C2OC(CNC2=O)C2OC12,no match,no match,0.38461538461538464,0,0,0,CLEAR
CCC1(C)C2OCC3CC(=O)CC321,no match,no match,0.15384615384615385,0,0,0,CLEAR
CON=C1C2CC2CC(C)C1OC,no match,no match,0.23076923076923078,0,0,0,CLEAR
CC1C(=O)C(C)C(C)c2ncoc21,no match,no match,0.23076923076923078,0,0,0,CLEAR
C=C1CNC(C)(C#N)C(C)=C1C,no match,no match,0.16666666666666666,0,0,0,CLEAR
CC(C)n1cc(N)c(S(C)(=O)=O)c1,no match,no match,0.3076923076923077,0,0,0,CLEAR
CC(CNC=O)C1NCC2C(C)C21,no match,no match,0.23076923076923078,0,0,0,CLEAR
CC=C1CC2(C)OC1C=CC2C,no match,no match,0.08333333333333333,0,0,0,CLEAR
CC1=CC(=O)C2CC3C1NC1C2C31,no match,no match,0.15384615384615385,0,0,0,CLEAR
O=C1C2OC3CC4OC13C1OC2C41,no match,no match,0.3076923076923077,0,0,0,CLEAR
C=CCC1=CCOc2nsc(C)c21,no match,no match,0.15384615384615385,0,0,0,CLEAR
CC1NC2C3OC3CC(NC=O)C12,no match,no match,0.3076923076923077,0,0,0,CLEAR
C=CC1C2C(=C)C(C)(CC2O)C1C,no match,no match,0.07692307692307693,0,0,0,CLEAR
CC1CC2C1OC1CC3NCCC312,no match,no match,0.15384615384615385,0,0,0,CLEAR
CC(C)C12C(N)C(O)C(O)C1C2N,no match,no match,0.3076923076923077,0,0,0,CLEAR
Nn1cc(C2CC3CN(C3)C2)cn1,no match,no match,0.3076923076923077,0,0,0,CLEAR
NCCCC1CCC=CC2CN1C2,no match,no match,0.15384615384615385,0,0,0,CLEAR
CC(C)CC12CC(=O)C(C1)NC2=O,no match,no match,0.23076923076923078,0,0,0,CLEAR
CC1=CCOC(C)=NOC1CO,no match,no match,0.3333333333333333,0,0,0,CLEAR
C#CC1(C)CC(C)CC=CC1CC,no match,no_oxygen_or_nitrogen,0.0,0,0,0,CLEAR
CNC1CC23CCC4C(C1N2)C43,no match,no match,0.16666666666666666,0,0,0,CLEAR
CC=C1COC2OCCC2=C1CO,no match,no match,0.23076923076923078,0,0,0,CLEAR
C=c1c(=NO)c(=N)[nH]n(C=O)c1=C,no match,no match,0.46153846153846156,0,0,0,CLEAR
CC(=O)C1(C)C(C)=NOCC1C,no match,no match,0.25,0,0,0,CLEAR
NC12CC(O)C3C4NC1C(O)(C2)C43,no match,no match,0.3076923076923077,0,0,0,CLEAR
CC(C)On1nccc1CCC#N,no match,no match,0.3076923076923077,0,0,0,CLEAR
CC12CC3(CCN3)C(N=CN1)C2=O,no match,no match,0.3076923076923077,0,0,0,CLEAR
C#CC1C(CC=C)C1c1nnco1,no match,no match,0.23076923076923078,0,0,0,CLEAR
NC12CCC1(N)C1=C(CCC1)C2,no match,no match,0.16666666666666666,0,0,0,CLEAR
O=C1CC(=O)c2[nH]nnc2CO1,no match,no match,0.5,0,0,0,CLEAR
C#CC1=CC2C3OC(C1)C2C3(C)C,no match,no match,0.07692307692307693,0,0,0,CLEAR
C#CC1CN(CC2CN(C)C2)C1,no match,no match,0.16666666666666666,0,0,0,CLEAR
CC=CC1CC2CC2C1C(C)OC,no match,no match,0.07692307692307693,0,0,0,CLEAR
C=CCC(O)C12CC1CC1NCC12,no match,no match,0.15384615384615385,0,0,0,CLEAR
CNCC1C2CCC1(CO)C(C)N2,no match,no match,0.23076923076923078,0,0,0,CLEAR
CC12NC(=N)OC1C=CCC2N,no match,no match,0.3333333333333333,0,0,0,CLEAR
CC12ON=CC1NC2C=CC1CC1,no match,no match,0.23076923076923078,0,0,0,CLEAR
CC1(C(CO)CCO)CC1C#N,no match,no match,0.25,0,0,0,CLEAR
C#CC1CC(COc2nnon2)C1,no match,no match,0.38461538461538464,0,0,0,CLEAR
CC1NCC23CC12Nc1nncn13,no match,no match,0.38461538461538464,0,0,0,CLEAR
C1=C2C3CC(C3)C3CCC3C2OC1,no match,no match,0.07692307692307693,0,0,0,CLEAR
CC1c2cnoc2C2OCC3C1C23,no match,no match,0.23076923076923078,0,0,0,CLEAR
C#CC1(C#C)CC2(CO1)CC2C#N,no match,no match,0.15384615384615385,0,0,0,CLEAR
CC(C1=NOC2(CC2)O1)C(O)CN,no match,no match,0.38461538461538464,0,0,0,CLEAR
CC(C=CC(C)(N)CCO)CCO,no match,no match,0.23076923076923078,0,0,0,CLEAR
C=C1CCNC(C)C(O)(C(=O)O)C1,no match,no match,0.3076923076923077,0,0,0,CLEAR
NC1C23CC(CN2)C2C3C(O)C21N,no match,no match,0.3076923076923077,0,0,0,CLEAR
CC1Cc2nc3c(n21)CNC3(C)C,no match,no match,0.23076923076923078,0,0,0,CLEAR
NC1(CO)C=C2CCCC2=C1CO,no match,no match,0.23076923076923078,0,0,0,CLEAR
CC=C1CC(CN)CNC(CN)C1,no match,no match,0.23076923076923078,0,0,0,CLEAR
CC1C(=O)ON=C2CN(C=O)CC21,no match,no match,0.38461538461538464,0,0,0,CLEAR
C=Cc1nn2ccocnc-2no1,no match,no match,0.46153846153846156,0,0,0,CLEAR
CC1NC2CC1C2COCCCO,no match,no match,0.23076923076923078,0,0,0,CLEAR
O=C1C2OCC1(O)CC2=CCCO,no match,no match,0.3076923076923077,0,0,0,CLEAR
CC1=CC2C3C4NC2(C)C(C1)OC43,no match,no match,0.15384615384615385,0,0,0,CLEAR
C1=C2C3CCNC3C13OCC1C2C13,no match,no match,0.15384615384615385,0,0,0,CLEAR
CCC(O)C1(O)C=CC2COC21,no match,no match,0.25,0,0,0,CLEAR
CCc1cn2c(n1)C(=O)CNC=N2,no match,no match,0.38461538461538464,0,0,0,CLEAR
CC1=CC2CON=CCC1(C)C2N,no match,no match,0.23076923076923078,0,0,0,CLEAR
C#CCCC1(O)C=CCCCC1=C,no match,no match,0.07692307692307693,0,0,0,CLEAR
CONC(=O)C1C(C)NC1C(C)C,no match,no match,0.3076923076923077,0,0,0,CLEAR
C=CC12CC(C1CO)N(C)CC2N,no match,no match,0.23076923076923078,0,0,0,CLEAR
CC(C)C=C1CCOC1C1(O)CC1,no match,no match,0.15384615384615385,0,0,0,CLEAR
Cn1c(=O)cc2[nH]c(=O)c(O)cn21,no match,no match,0.46153846153846156,0,0,0,CLEAR
COC12C(C)C1(CO)C1CC2(C)N1,no match,no match,0.23076923076923078,0,0,0,CLEAR
CC(=O)C1OC12CC1OC(C2)C1C,no match,no match,0.23076923076923078,0,0,0,CLEAR
CC12CC3OCON=C3C1CCO2,no match,no match,0.3076923076923077,0,0,0,CLEAR
CC(C)c1cc(=N)n(N=CCO)s1,no match,no match,0.3076923076923077,0,0,0,CLEAR
COCC12COCC(CN1)N(C)C2,no match,no match,0.3076923076923077,0,0,0,CLEAR
C=CC(C)CC1=CNC(=O)S1(=O)=O,no match,no match,0.3076923076923077,0,0,0,CLEAR
CNCC12CON=C(C(C)O)C1C2,no match,no match,0.3076923076923077,0,0,0,CLEAR
C=CC12NC(=O)C3C(C=C1C#N)C32,no match,no match,0.23076923076923078,0,0,0,CLEAR
N=CNc1c(CN)ccc2c1CC2,no match,no match,0.23076923076923078,0,0,0,CLEAR
CC1(N)CC2C3OC3C1(C)C2(C)N,no match,no match,0.23076923076923078,0,0,0,CLEAR
CCC12CC3C4NC(C#N)(C3N1)C42,no match,no match,0.23076923076923078,0,0,0,CLEAR
CNc1c(N)nc2n1OCOCC2,no match,no match,0.46153846153846156,0,0,0,CLEAR
C=C1C=CC(O)C1(O)C=CCCN,no match,no match,0.23076923076923078,0,0,0,CLEAR
c1cc2c(s1)COC1CC2CCO1,no match,no match,0.15384615384615385,0,0,0,CLEAR
CC1C2NC3CNC3C3C1C(N)C23,no match,no match,0.23076923076923078,0,0,0,CLEAR
CC1(O)C(N)C2CCC13C=CC2C3,no match,no match,0.15384615384615385,0,0,0,CLEAR
C=CC12CC1OC(C)(CC)C(O)C2,no match,no match,0.15384615384615385,0,0,0,CLEAR
NC12COC(=O)C34C=C(CC31)C2N4,no match,no match,0.3076923076923077,0,0,0,CLEAR
C#CC1C(CO)Cc2cnc(N)n21,no match,no match,0.3076923076923077,0,0,0,CLEAR
CC(CO)=Nn1cnc(CO)c1C,no match,no match,0.38461538461538464,0,0,0,CLEAR
CC1C2CC(C3CCN3)C(C)N1C2,no match,no match,0.15384615384615385,0,0,0,CLEAR
CC12CNC(CC=NO1)S(=O)(=O)C2,no match,no match,0.38461538461538464,0,0,0,CLEAR
CCC1=CC2(O)C(CC)C2C1C,no match,no match,0.08333333333333333,0,0,0,CLEAR
C=NOCC=C1CC2CNC1C2O,no match,no match,0.3076923076923077,0,0,0,CLEAR
C#CCC1(O)CC2(C=CCC2O)C1,no match,no match,0.15384615384615385,0,0,0,CLEAR
C#CC(C)(C)C(N)CC(C)=C(C)C,no match,no match,0.07692307692307693,0,0,0,CLEAR
NC1CNC2C(N)C3(O)C=CC1C23,no match,no match,0.3076923076923077,0,0,0,CLEAR
CCC12C3C=CC4CC3OC1(C)C42,no match,no match,0.07692307692307693,0,0,0,CLEAR
CC1C2(O)C=CC(N)C2C1(C)CO,no match,no match,0.23076923076923078,0,0,0,CLEAR
C#CC1=CC2CC3C(CC)C3C2=C1,no match,no_oxygen_or_nitrogen,0.0,0,0,0,CLEAR
Cc1cc(O)c(CC(=O)C(N)=O)[nH]1,no match,no match,0.38461538461538464,0,0,0,CLEAR
CC1(O)CCCC(C=CC(N)=O)C1,no match,no match,0.23076923076923078,0,0,0,CLEAR
CC1C(C(O)CCN(C)C)C1(C)N,no match,no match,0.23076923076923078,0,0,0,CLEAR
CNC1C2OCC2CC2CC1(N)C2,no match,no match,0.23076923076923078,0,0,0,CLEAR
CC1(O)CCCN2C=NCC21,no match,no match,0.2727272727272727,0,0,0,CLEAR
CC1C2=C(C3C(O)C13)C1CC1(C)C2,no match,no match,0.07692307692307693,0,0,0,CLEAR
CC12CC(CO)C3OC3C1C2CN,no match,no match,0.23076923076923078,0,0,0,CLEAR
CNC12CC3C(C)C4OC3C1OC42,no match,no match,0.23076923076923078,0,0,0,CLEAR
CC=CC1(C)CC(C)OCC(C)O1,no match,no match,0.15384615384615385,0,0,0,CLEAR
O=C(O)C(CC1CNC1)C1CC1,no match,no match,0.25,0,0,0,CLEAR
C=C1CN2CC1(C)OC1CCCC12,no match,no match,0.15384615384615385,0,0,0,CLEAR
C#CCC12C3CC(O)C1C2CC3C,no match,no match,0.07692307692307693,0,0,0,CLEAR
C=C1CC=CC2CC2C2(O)COC12,no match,no match,0.15384615384615385,0,0,0,CLEAR
C=C1C=C(C)C(C)=C1C=C(C)CO,no match,no match,0.07692307692307693,0,0,0,CLEAR
C=CC(C)CC1C(=O)C=CC1OC,no match,no match,0.15384615384615385,0,0,0,CLEAR
CC1CN2C3C(N)C2C2C3C(C)N12,no match,no match,0.23076923076923078,0,0,0,CLEAR
C=CC1C2CC1C(NC=O)C1CC21,no match,no match,0.15384615384615385,0,0,0,CLEAR
OC1C2NC34CCC=CC3C2CC14,no match,no match,0.15384615384615385,0,0,0,CLEAR
CCNC1CC2CC2C(=O)OC1C,no match,no match,0.23076923076923078,0,0,0,CLEAR
CC1C2CC3CC(O)C3(C#N)C12C,no match,no match,0.15384615384615385,0,0,0,CLEAR
C#CC(N)C1CC2C3CC3CC12C,no match,no match,0.07692307692307693,0,0,0,CLEAR
